chars,letters,n_words,n_sentences,avg_syl,index_SMOG,count_top_5_in_Slovar_Slov,Fin_literacy_orientation
896,736,104,4,2.980769230769231,17.732307541720903,3,-1
693,523,80,4,2.9,18.804919354665326,12,-1
513,336,54,10,2.5,2.8458183059705435,7,-1
1421,845,131,16,2.6412213740458017,8.61041032895036,4,-1
966,745,107,6,3.0186915887850465,18.454329200851994,14,-1
905,716,104,6,2.875,14.02909152985272,11,-1
1482,687,104,21,2.8653846153846154,8.891153770860452,15,-1
1131,794,132,14,2.5681818181818183,7.886845210742832,3,-1
1246,819,113,11,3.0973451327433628,12.553279569776885,3,-1
2208,1353,190,20,2.873684210526316,10.322492394740433,6,-1
745,498,68,6,3.014705882352941,12.020978795960394,6,-1
769,609,79,5,3.240506329113924,17.284581515081822,11,-1
940,670,101,10,2.8415841584158414,10.510994216612493,10,-1
631,421,56,6,3.232142857142857,10.878157738045749,5,-1
624,468,64,4,3.109375,17.17082065790072,6,-1
2317,1442,205,17,2.995121951219512,13.780185723434334,12,-1
1908,1409,183,12,3.2950819672131146,16.786033978614327,36,-1
711,554,74,4,3.1216216216216215,14.711394885889952,6,-1
485,312,53,5,2.6792452830188678,10.510994216612493,3,-1
570,406,63,5,2.7301587301587302,11.233273223882176,4,-1
566,447,63,3,3.1587301587301586,19.819420831172575,6,-1
863,625,87,11,3.0804597701149423,10.024166631854515,5,-1
2120,1388,185,19,3.156756756756757,12.878094168659663,13,-1
1272,435,57,25,3.3508771929824563,6.425446651019833,6,-1
607,403,56,8,3.125,11.32030390007297,7,-1
1495,1223,162,10,3.240740740740741,17.056298833079467,13,-1
1426,881,137,15,2.708029197080292,9.181104350880384,7,-1
560,426,56,3,3.2142857142857144,16.97952056812793,2,-1
1650,1089,152,18,2.9539473684210527,9.599537510616244,4,-1
652,504,69,6,3.072463768115942,14.487543650727664,8,-1
877,703,95,6,3.094736842105263,13.063825981112037,10,-1
547,372,43,5,3.5813953488372094,13.163550243927082,10,-1
2039,1284,175,19,3.085714285714286,11.343095235585327,8,-1
1131,860,105,6,3.4761904761904763,19.487137992341705,14,-1
1051,762,95,9,3.4526315789473685,14.183561318915896,9,-1
580,375,54,7,2.9074074074074074,9.501590946955513,2,-1
524,383,54,4,2.9444444444444446,14.02909152985272,2,-1
772,498,92,7,2.2934782608695654,7.5221387261517805,8,-1
1579,1019,139,12,3.0575539568345325,12.290023148126261,6,-1
1066,480,60,7,3.25,12.553279569776885,6,-1
939,771,99,3,3.3838383838383836,25.05655913955377,15,-1
1891,1074,149,18,2.9328859060402683,9.369394353235146,3,-1
593,480,65,3,3.1384615384615384,16.19166451557377,4,-1
1359,1001,169,17,2.497041420118343,5.302428009977862,0,-1
1136,884,110,7,3.481818181818182,17.41368130816241,8,-1
796,537,81,11,2.765432098765432,7.58976126943022,4,-1
697,513,71,5,3.0985915492957745,13.746656526320576,15,-1
541,299,40,6,3.4,10.878157738045749,5,-1
2120,1264,181,19,3.0110497237569063,11.343095235585327,17,-1
720,501,76,9,2.789473684210526,6.6398069437241904,8,-1
601,470,62,3,3.370967741935484,24.53004629625252,12,-1
708,547,74,4,3.27027027027027,19.318847915742136,8,-1
594,429,59,4,2.983050847457627,14.711394885889952,8,-1
1059,563,76,12,3.1447368421052633,9.252164600425997,7,-1
2007,1329,184,19,3.0543478260869565,11.343095235585327,3,-1
1094,898,124,6,3.064516129032258,17.732307541720903,13,-1
794,616,84,6,3.142857142857143,13.555085461904095,2,-1
778,431,71,13,2.619718309859155,6.0563812220517095,6,-1
522,373,54,6,3.0925925925925926,10.258885019106316,5,-1
1536,859,126,16,2.857142857142857,9.684423957871068,6,-1
1083,826,124,9,2.685483870967742,8.891153770860452,12,-1
635,373,54,6,3.111111111111111,12.020978795960394,11,-1
1485,933,133,17,2.887218045112782,9.876393031016011,9,-1
721,492,78,9,2.7051282051282053,9.369394353235146,2,-1
1605,982,137,16,2.9197080291970803,9.427459677332664,8,-1
1365,518,67,26,3.283582089552239,6.301639784888442,6,-1
659,398,53,6,3.339622641509434,12.020978795960394,8,-1
575,310,41,5,3.1219512195121952,11.911652498703544,2,-1
1883,1209,165,17,2.9757575757575756,11.98892792506932,13,-1
452,345,45,3,3.2888888888888888,16.97952056812793,6,-1
628,530,68,4,3.25,16.59028415717215,10,-1
1082,752,104,9,3.0288461538461537,12.895898610494758,11,-1
1428,904,131,15,2.8091603053435112,9.181104350880384,8,-1
704,372,54,6,3.1296296296296298,12.020978795960394,13,-1
371,223,40,2,2.175,10.878157738045749,10,-1
803,518,74,7,2.9594594594594597,10.61719992645707,4,-1
953,641,83,9,3.2650602409638556,13.555085461904095,11,-1
1467,923,125,16,3.072,8.891153770860452,6,-1
717,556,84,5,2.8095238095238093,13.746656526320576,2,-1
479,353,58,7,2.6724137931034484,7.5221387261517805,6,-1
2024,1178,170,20,2.8941176470588235,10.322492394740433,6,-1
855,581,83,8,2.963855421686747,11.745747090288848,9,-1
1047,745,94,12,3.276595744680851,11.745747090288848,15,-1
1166,821,104,9,3.2884615384615383,14.487543650727664,14,-1
1197,827,104,11,3.4903846153846154,14.155601724137826,7,-1
480,381,52,3,3.1153846153846154,13.555085461904095,6,-1
1445,862,120,14,2.8666666666666667,9.501590946955513,2,-1
941,639,80,8,3.375,11.745747090288848,3,-1
706,535,77,5,2.948051948051948,13.163550243927082,8,-1
514,310,43,6,3.2093023255813953,12.553279569776885,3,-1
459,371,46,2,3.6956521739130435,27.30026605374707,7,-1
1046,592,84,11,2.9047619047619047,10.024166631854515,8,-1
875,730,103,8,3.0485436893203883,14.374306265924366,4,-1
1170,746,99,10,3.2222222222222223,12.236689460226678,12,-1
455,340,44,4,3.227272727272727,14.02909152985272,2,-1
1182,788,120,8,2.7083333333333335,11.745747090288848,3,-1
555,440,56,6,3.375,14.02909152985272,6,-1
1153,832,133,11,2.556390977443609,9.2842839462516,9,-1
1199,715,105,13,2.8190476190476192,9.224898867604441,14,-1
444,293,43,6,2.8372093023255816,8.891153770860452,0,-1
1010,829,108,6,3.388888888888889,19.487137992341705,7,-1
1324,809,111,13,2.954954954954955,8.182678620138727,5,-1
974,812,121,8,2.8181818181818183,14.02909152985272,13,-1
1032,693,99,8,3.0606060606060606,13.675133026873535,7,-1
879,697,101,7,2.910891089108911,13.416568103187252,8,-1
1557,1150,172,14,2.686046511627907,10.878157738045749,13,-1
661,495,76,6,2.8026315789473686,11.46388043860048,13,-1
490,311,48,7,2.8125,7.5221387261517805,4,-1
1913,1218,177,19,2.9322033898305087,10.191498903022177,13,-1
775,582,70,7,3.4714285714285715,16.42063573248499,12,-1
1374,898,135,11,2.7777777777777777,10.024166631854515,10,-1
614,371,69,11,2.347826086956522,4.6671419731257995,2,-1
880,686,89,7,3.303370786516854,16.075952166942933,15,-1
1234,943,134,9,3.0074626865671643,12.553279569776885,15,-1
901,494,77,11,2.74025974025974,9.2842839462516,17,-1
776,636,78,4,3.5,19.318847915742136,16,-1
1066,712,109,13,2.8807339449541285,10.160246135632748,6,-1
743,540,86,8,2.7209302325581395,9.427459677332664,11,-1
1939,1240,165,15,3.206060606060606,13.555085461904095,10,-1
937,778,92,4,3.630434782608696,23.855535070651115,19,-1
1647,1335,180,10,3.1666666666666665,17.056298833079467,18,-1
2174,1666,250,17,2.864,13.268320619503829,18,-1
1162,949,125,4,3.4,24.66273044584855,16,-1
829,703,90,7,3.3,17.41368130816241,17,-1
1290,762,107,13,3.0,9.224898867604441,6,-1
866,726,99,6,3.101010101010101,16.97952056812793,15,-1
524,391,62,4,2.9193548387096775,13.311730656290681,5,-1
773,499,92,7,2.2934782608695654,7.5221387261517805,8,-1
1276,807,110,11,3.0,11.669552487079699,10,-1
1069,646,86,10,3.104651162790698,11.911652498703544,19,-1
1776,1439,206,5,3.033980582524272,24.423378920453356,17,-1
1683,1246,172,13,3.0290697674418605,12.553279569776885,22,-1
580,324,51,6,2.7254901960784315,7.268771825363832,0,-1
698,559,79,4,3.1772151898734178,17.732307541720903,6,-1
714,425,60,7,3.066666666666667,10.61719992645707,9,-1
1107,864,115,10,3.226086956521739,13.746656526320576,6,-1
642,332,52,13,2.6153846153846154,6.0563812220517095,2,-1
1580,934,121,14,3.206611570247934,11.13297278325115,5,-1
731,588,81,5,3.259259259259259,15.865536664938057,7,-1
462,355,51,3,2.9411764705882355,14.487543650727664,4,-1
1092,759,99,6,3.3636363636363638,15.363327528659473,10,-1
962,651,89,8,3.0786516853932584,12.553279569776885,8,-1
1071,598,80,12,3.0625,8.514760284063966,0,-1
789,335,53,15,2.7547169811320753,5.154442509553157,2,-1
1094,723,102,12,3.0784313725490198,10.573077813390276,5,-1
1172,858,123,10,3.024390243902439,13.746656526320576,7,-1
585,466,69,8,2.869565217391304,10.878157738045749,6,-1
727,408,54,5,3.1296296296296298,12.553279569776885,17,-1
545,326,47,7,3.021276595744681,8.891153770860452,4,-1
1489,850,120,17,2.875,7.161821145107631,8,-1
1166,796,107,8,3.121495327102804,14.711394885889952,22,-1
602,442,58,3,3.293103448275862,17.732307541720903,4,-1
829,520,73,6,2.9315068493150687,11.46388043860048,10,-1
1048,602,81,13,3.111111111111111,8.891153770860452,9,-1
564,337,55,8,2.7454545454545456,7.706663764329736,3,-1
570,461,61,4,3.180327868852459,14.02909152985272,14,-1
1049,781,106,12,3.19811320754717,10.878157738045749,10,-1
614,409,62,11,2.7419354838709675,3.8198806347151097,2,-1
701,465,70,6,2.8285714285714287,13.555085461904095,6,-1
1287,1091,150,10,3.08,15.363327528659473,9,-1
1627,813,113,16,2.938053097345133,8.61041032895036,2,-1
463,310,49,7,2.7755102040816326,8.235317866242495,2,-1
699,492,77,10,2.675324675324675,6.301639784888442,2,-1
767,592,87,7,2.9770114942528734,11.13297278325115,2,-1
626,434,53,5,3.4150943396226414,13.746656526320576,8,-1
474,344,57,5,2.491228070175439,9.73499870934426,6,-1
1833,1294,170,15,3.3176470588235296,14.666898895912682,20,-1
761,468,69,5,2.8260869565217392,9.73499870934426,6,-1
1416,965,136,10,2.9705882352941178,11.233273223882176,9,-1
1432,603,79,25,3.088607594936709,6.175331011463789,3,-1
794,534,69,5,3.260869565217391,15.865536664938057,13,-1
855,600,76,7,3.473684210526316,14.994277452303562,10,-1
538,423,59,4,3.0508474576271185,15.363327528659473,4,-1
957,772,112,7,2.830357142857143,12.09846166825577,9,-1
802,466,75,12,2.7866666666666666,9.599537510616244,4,-1
1146,949,143,7,2.888111888111888,15.363327528659473,15,-1
941,560,81,9,2.8641975308641974,11.076856104781434,6,-1
537,436,62,7,3.1451612903225805,11.13297278325115,4,-1
572,311,41,5,3.1219512195121952,11.911652498703544,2,-1
555,414,56,5,3.125,14.305932098603726,6,-1
2668,765,103,31,2.9514563106796117,6.401672373122205,6,-1
825,518,76,12,2.9078947368421053,8.891153770860452,8,-1
877,495,81,11,2.617283950617284,8.891153770860452,4,-1
733,473,72,12,2.8194444444444446,6.802542730952047,0,-1
1097,629,86,13,3.0348837209302326,9.858379463107436,17,-1
692,541,64,7,3.546875,12.09846166825577,16,-1
1191,786,102,12,3.2941176470588234,12.290023148126261,6,-1
536,432,61,4,3.0327868852459017,15.363327528659473,6,-1
788,456,69,9,2.7681159420289854,9.369394353235146,4,-1
375,227,40,2,2.175,10.878157738045749,10,-1
1606,789,109,12,3.036697247706422,9.599537510616244,6,-1
491,373,51,4,3.215686274509804,14.711394885889952,3,-1
3946,1021,145,26,2.9931034482758623,9.059571833077566,15,-1
521,390,52,4,3.1346153846153846,15.363327528659473,10,-1
702,406,57,8,2.9473684210526314,9.427459677332664,5,-1
2223,1839,250,17,3.204,15.363327528659473,35,-1
611,416,64,10,2.84375,8.891153770860452,3,-1
1113,650,88,11,3.090909090909091,10.374243313676795,9,-1
994,669,104,10,2.7596153846153846,10.510994216612493,13,-1
1073,893,128,6,3.0703125,17.360006739840784,13,-1
522,390,52,4,3.1346153846153846,15.363327528659473,10,-1
486,356,51,6,2.9411764705882355,9.599537510616244,3,-1
757,607,89,5,2.831460674157303,11.911652498703544,7,-1
3110,2490,385,23,2.7116883116883117,12.82219806761001,23,-1
1269,669,101,17,2.6831683168316833,5.723270661620155,12,-1
790,490,63,7,3.2063492063492065,11.62578753877494,6,-1
1002,767,93,5,3.4946236559139785,18.16897348085702,10,-1
636,469,59,6,3.3220338983050848,13.555085461904095,3,-1
1037,576,87,10,2.7701149425287355,7.957768332469028,11,-1
419,337,48,5,2.875,10.510994216612493,10,-1
607,349,54,11,2.6666666666666665,7.58976126943022,0,-1
773,531,76,9,2.960526315789474,9.369394353235146,6,-1
1371,802,112,16,3.0089285714285716,9.684423957871068,5,-1
799,643,89,9,3.101123595505618,11.838205027813938,8,-1
1119,673,90,14,3.022222222222222,7.886845210742832,10,-1
622,446,65,8,2.953846153846154,9.934710415586288,0,-1
1060,823,114,11,3.06140350877193,10.712832644283601,11,-1
1017,810,118,8,2.8559322033898304,12.156248386680327,9,-1
933,751,109,7,2.926605504587156,14.615879895936846,2,-1
1237,881,131,15,2.8473282442748094,10.000390277103039,5,-1
525,412,58,6,3.0517241379310347,10.258885019106316,5,-1
1562,790,104,17,3.0961538461538463,8.62717902343189,6,-1
1007,682,102,8,2.872549019607843,11.745747090288848,5,-1
870,689,100,6,3.0,13.555085461904095,8,-1
954,764,115,6,2.8434782608695652,15.363327528659473,6,-1
1009,747,102,8,3.1372549019607843,14.02909152985272,11,-1
845,667,87,8,3.310344827586207,13.675133026873535,5,-1
929,563,82,10,2.7804878048780486,7.957768332469028,5,-1
903,757,94,5,3.2872340425531914,19.41999741868852,7,-1
516,390,52,6,3.1346153846153846,12.553279569776885,10,-1
880,608,83,10,3.108433734939759,10.130466259057664,0,-1
891,565,69,10,3.289855072463768,11.577454185551986,4,-1
755,618,81,4,3.259259259259259,20.784343490933107,9,-1
932,718,98,4,3.0,14.02909152985272,10,-1
1177,708,97,13,3.0,9.224898867604441,11,-1
940,645,89,7,3.056179775280899,12.992123914897872,5,-1
533,269,42,7,2.857142857142857,7.5221387261517805,1,-1
382,319,44,1,3.0454545454545454,28.008183059705438,2,-1
496,375,54,6,2.962962962962963,10.878157738045749,3,-1
1828,1222,175,24,3.0228571428571427,10.417171745466554,21,-1
1124,611,80,9,3.0125,10.258885019106316,4,-1
969,656,94,8,2.925531914893617,11.745747090288848,6,-1
538,407,57,6,3.1052631578947367,12.020978795960394,13,-1
550,408,55,4,3.109090909090909,15.363327528659473,10,-1
1009,800,115,6,2.982608695652174,15.782948441619796,14,-1
1483,773,119,17,2.689075630252101,7.478054927099018,6,-1
671,450,69,7,2.681159420289855,6.733284051593626,2,-1
549,266,40,8,2.825,6.301639784888442,2,-1
713,572,77,4,3.0,12.553279569776885,11,-1
774,500,92,7,2.2934782608695654,7.5221387261517805,10,-1
1328,799,104,12,3.1826923076923075,11.46388043860048,9,-1
1795,1345,158,26,3.6392405063291138,11.016101614310559,29,-1
524,427,56,3,3.2857142857142856,16.19166451557377,11,-1
951,796,100,5,3.35,18.16897348085702,13,-1
955,780,99,4,3.393939393939394,22.152884427151132,8,-1
440,351,42,3,3.5952380952380953,16.19166451557377,7,-1
1314,775,103,13,3.0679611650485437,8.544305785008612,4,-1
1152,806,109,7,3.073394495412844,14.615879895936846,13,-1
1164,967,121,7,3.355371900826446,19.534953902214617,7,-1
711,502,80,11,2.65,7.58976126943022,0,-1
492,340,48,4,3.125,14.02909152985272,10,-1
406,257,46,8,2.391304347826087,0.05,2,-1
1012,823,113,6,3.106194690265487,16.59028415717215,17,-1
1254,721,105,9,2.8,11.076856104781434,4,-1
805,496,68,6,3.1176470588235294,12.553279569776885,8,-1
528,388,54,6,2.9814814814814814,10.878157738045749,6,-1
647,498,79,5,2.6962025316455698,10.510994216612493,9,-1
809,521,65,6,3.4307692307692306,14.487543650727664,6,-1
728,427,53,4,3.358490566037736,15.988616627549582,16,-1
1338,746,105,15,2.9238095238095236,7.95776833246903,6,-1
574,442,71,5,2.7183098591549295,13.163550243927082,4,-1
972,624,90,8,3.1555555555555554,12.156248386680327,7,-1
827,610,84,11,3.1785714285714284,10.374243313676795,15,-1
1400,602,77,13,3.5064935064935066,9.858379463107436,15,-1
1765,697,101,18,2.8514851485148514,6.6398069437241904,4,-1
1478,529,72,20,3.1527777777777777,5.641636611941087,6,-1
577,450,62,9,3.0161290322580645,9.369394353235146,5,-1
710,520,78,11,2.7948717948717947,8.047124483212702,9,-1
562,454,71,4,2.887323943661972,13.311730656290681,6,-1
672,555,77,4,3.064935064935065,14.02909152985272,6,-1
663,548,74,3,3.1216216216216215,19.149075021232488,5,-1
771,627,99,5,2.6161616161616164,11.233273223882176,2,-1
699,367,56,8,2.642857142857143,6.301639784888442,5,-1
792,545,82,8,2.926829268292683,9.427459677332664,13,-1
914,615,93,9,2.870967741935484,9.369394353235146,9,-1
717,576,81,6,2.9876543209876543,11.46388043860048,6,-1
1191,482,58,11,3.603448275862069,9.2842839462516,2,-1
927,637,86,6,3.2674418604651163,16.19166451557377,2,-1
873,598,89,8,2.808988764044944,7.706663764329736,4,-1
623,507,71,4,3.112676056338028,15.988616627549582,8,-1
759,621,81,4,3.197530864197531,15.988616627549582,10,-1
1059,685,99,11,3.080808080808081,11.359641904145331,3,-1
976,634,80,8,3.2375,12.156248386680327,8,-1
703,451,63,6,3.2063492063492065,11.46388043860048,7,-1
1128,787,110,10,3.036363636363636,11.577454185551986,6,-1
649,517,72,7,2.9305555555555554,10.61719992645707,2,-1
1216,730,97,13,2.9896907216494846,10.160246135632748,5,-1
473,316,43,6,3.2325581395348837,11.46388043860048,2,-1
1617,1190,176,20,2.8579545454545454,8.891153770860452,6,-1
1575,806,119,21,2.7058823529411766,7.006182587488356,12,-1
516,338,50,6,2.9,8.891153770860452,3,-1
585,312,41,4,3.1219512195121952,13.311730656290681,2,-1
1216,763,105,10,2.980952380952381,10.130466259057664,6,-1
601,460,64,8,2.953125,9.934710415586288,6,-1
1124,659,96,11,2.8333333333333335,9.66134746016395,5,-1
1280,723,107,11,2.6728971962616823,7.58976126943022,0,-1
656,436,59,6,3.0677966101694913,10.878157738045749,2,-1
387,307,45,4,2.7777777777777777,11.745747090288848,3,-1
376,223,40,2,2.175,10.878157738045749,10,-1
1335,799,105,11,3.1523809523809523,11.971409312660985,9,-1
1105,788,109,10,3.2477064220183487,9.73499870934426,6,-1
533,355,49,6,2.9183673469387754,10.258885019106316,4,-1
454,301,44,7,3.0454545454545454,8.891153770860452,5,-1
1212,765,106,12,3.0377358490566038,9.599537510616244,6,-1
445,267,42,8,2.7142857142857144,7.706663764329736,4,-1
967,819,104,7,3.2884615384615383,15.363327528659473,7,-1
1051,774,103,9,3.2815533980582523,12.553279569776885,11,-1
953,554,77,8,3.012987012987013,11.745747090288848,6,-1
459,379,49,2,3.306122448979592,21.706315476091497,3,-1
1104,755,94,8,3.4893617021276597,14.02909152985272,10,-1
861,490,65,6,3.046153846153846,12.020978795960394,7,-1
450,334,50,2,2.86,15.363327528659473,1,-1
439,306,46,4,2.9565217391304346,9.934710415586288,0,-1
434,268,43,5,2.6744186046511627,8.891153770860452,4,-1
924,545,76,9,3.0,8.385519713184589,4,-1
505,393,56,4,3.107142857142857,11.745747090288848,6,-1
1012,610,91,15,2.8131868131868134,6.089657826952341,13,-1
1267,714,102,12,2.9411764705882355,10.258885019106316,10,-1
1008,799,105,7,3.257142857142857,13.416568103187252,18,-1
824,652,89,6,3.157303370786517,16.19166451557377,3,-1
983,814,111,6,3.1171171171171173,16.59028415717215,4,-1
433,327,54,6,2.574074074074074,8.120832257786885,1,-1
939,550,70,10,3.3142857142857145,11.577454185551986,2,-1
1168,712,103,12,2.9320388349514563,7.706663764329736,4,-1
810,601,97,8,2.597938144329897,10.417171745466554,13,-1
809,495,64,9,3.25,10.67574441836639,8,-1
497,339,58,5,2.5517241379310347,10.510994216612493,4,-1
951,732,98,8,3.295918367346939,16.292236607068624,13,-1
1109,710,94,11,3.0319148936170213,11.040996315166337,6,-1
911,525,69,12,3.101449275362319,8.120832257786885,4,-1
718,554,79,6,2.848101265822785,12.020978795960394,9,-1
675,533,76,5,2.960526315789474,11.233273223882176,2,-1
664,381,50,6,3.22,8.891153770860452,2,-1
1416,1000,126,11,3.3968253968253967,15.12952253886044,4,-1
799,467,69,9,2.753623188405797,8.385519713184589,5,-1
568,419,61,5,2.9508196721311477,10.510994216612493,6,-1
578,439,65,7,2.8461538461538463,8.235317866242495,7,-1
1083,739,97,8,3.268041237113402,13.675133026873535,12,-1
1096,558,83,9,2.746987951807229,7.84716472685923,2,-1
773,497,92,7,2.2934782608695654,7.5221387261517805,10,-1
952,752,106,7,3.0849056603773586,12.992123914897872,7,-1
775,413,55,7,3.090909090909091,11.62578753877494,1,-1
953,735,107,10,2.803738317757009,10.130466259057664,7,-1
738,503,80,6,2.5875,8.891153770860452,13,-1
672,430,55,7,3.2363636363636363,10.61719992645707,7,-1
1292,822,105,10,3.5047619047619047,16.35228204884212,29,-1
1215,636,94,13,2.702127659574468,6.0563812220517095,7,-1
947,767,97,6,3.1649484536082473,17.732307541720903,10,-1
849,499,66,5,3.1818181818181817,14.844079897039897,19,-1
598,359,56,7,2.7142857142857144,5.8378937693874695,6,-1
892,744,97,4,3.2371134020618557,21.706315476091497,14,-1
1189,681,94,13,3.0425531914893615,9.546922578474486,3,-1
1054,639,91,6,3.098901098901099,14.931879361603942,8,-1
626,459,63,7,3.0793650793650795,8.235317866242495,6,-1
1020,639,89,10,2.932584269662921,8.891153770860452,0,-1
894,718,99,6,3.191919191919192,16.97952056812793,16,-1
927,588,78,10,3.051282051282051,10.130466259057664,6,-1
524,395,55,5,3.1272727272727274,11.233273223882176,5,-1
584,311,41,4,3.1219512195121952,13.311730656290681,2,-1
777,393,54,9,3.0555555555555554,8.891153770860452,2,-1
1002,825,106,6,3.2547169811320753,18.096929563409578,8,-1
683,371,48,6,3.1666666666666665,10.258885019106316,4,-1
884,435,64,12,2.875,7.706663764329736,6,-1
373,211,40,2,2.175,10.878157738045749,10,-1
821,498,67,10,2.955223880597015,7.957768332469028,4,-1
723,551,88,6,2.7045454545454546,8.120832257786885,8,-1
410,332,48,3,2.8125,12.553279569776885,8,-1
859,695,91,4,3.1538461538461537,17.17082065790072,9,-1
929,760,96,4,3.2604166666666665,19.819420831172575,0,-1
1214,793,102,11,3.284313725490196,13.378540805354502,9,-1
815,681,89,6,3.2247191011235956,16.59028415717215,8,-1
728,441,54,6,3.4444444444444446,12.553279569776885,2,-1
998,607,77,8,3.3506493506493507,12.553279569776885,10,-1
2756,2273,308,13,3.2305194805194803,20.56569755464937,26,-1
698,475,56,5,3.5357142857142856,15.363327528659473,10,-1
746,480,58,4,3.6551724137931036,20.307628192856146,5,-1
1041,683,87,10,3.3333333333333335,13.163550243927082,8,-1
622,389,47,7,3.4680851063829787,11.13297278325115,4,-1
646,525,75,4,3.0533333333333332,15.363327528659473,6,-1
728,427,62,8,2.935483870967742,8.891153770860452,1,-1
957,570,77,13,2.987012987012987,8.182678620138727,5,-1
435,340,48,3,2.9166666666666665,10.258885019106316,4,-1
984,497,63,9,3.3492063492063493,9.824263257259968,4,-1
769,523,65,5,3.3692307692307693,15.865536664938057,11,-1
1369,764,100,14,3.2,10.61719992645707,5,-1
1160,768,103,7,3.0970873786407767,16.075952166942933,10,-1
1251,801,110,11,3.081818181818182,11.040996315166337,2,-1
935,615,92,9,2.8369565217391304,9.824263257259968,6,-1
1296,722,94,9,3.234042553191489,12.895898610494758,6,-1
1253,1044,137,6,3.2773722627737225,19.819420831172575,12,-1
632,503,74,6,2.945945945945946,10.878157738045749,11,-1
460,361,51,3,2.980392156862745,11.46388043860048,6,-1
625,390,74,6,2.27027027027027,8.120832257786885,7,-1
1186,715,111,11,2.7387387387387387,10.024166631854515,14,-1
591,457,65,2,3.0923076923076924,22.59060780014594,4,-1
1533,1224,155,8,3.509677419354839,21.706315476091497,19,-1
1150,907,118,7,3.3389830508474576,20.09985215478088,16,-1
1008,826,106,6,3.292452830188679,17.360006739840784,12,-1
1022,581,88,7,2.8295454545454546,11.13297278325115,8,-1
793,614,95,8,2.768421052631579,9.427459677332664,10,-1
699,560,81,5,2.950617283950617,14.305932098603726,4,-1
531,419,62,5,2.838709677419355,11.911652498703544,10,-1
871,489,69,9,2.8550724637681157,7.84716472685923,3,-1
949,623,82,8,3.1707317073170733,9.934710415586288,8,-1
860,519,69,4,3.1739130434782608,16.59028415717215,21,-1
931,577,85,8,2.8941176470588235,8.320142078586075,0,-1
861,485,67,7,3.029850746268657,8.891153770860452,6,-1
816,697,87,5,3.425287356321839,19.012162323954513,12,-1
854,570,72,7,3.361111111111111,13.416568103187252,10,-1
1176,661,97,11,2.8556701030927836,10.024166631854515,11,-1
840,680,97,11,2.979381443298969,10.024166631854515,9,-1
861,708,89,5,3.561797752808989,19.012162323954513,3,-1
528,359,53,5,2.8679245283018866,11.233273223882176,6,-1
1111,652,94,9,2.925531914893617,11.076856104781434,4,-1
876,635,79,7,3.5316455696202533,15.723690421485665,9,-1
1098,723,97,6,3.0618556701030926,13.063825981112037,16,-1
924,652,86,6,3.186046511627907,14.487543650727664,14,-1
648,519,77,4,2.792207792207792,15.363327528659473,2,-1
971,803,102,5,3.303921568627451,18.16897348085702,19,-1
1396,762,104,14,3.1923076923076925,10.07492607739044,9,-1
852,540,82,5,2.9390243902439024,15.363327528659473,8,-1
1154,632,92,18,2.7934782608695654,6.301639784888442,5,-1
799,581,70,9,3.4,12.201003616528508,5,-1
579,308,41,4,3.1219512195121952,13.311730656290681,2,-1
1077,600,74,15,3.391891891891892,9.462126929304203,6,-1
855,663,92,6,3.032608695652174,14.487543650727664,11,-1
877,705,99,7,3.01010101010101,12.553279569776885,14,-1
985,458,71,13,2.676056338028169,6.985571630814135,6,-1
1028,631,98,11,2.8469387755102042,8.891153770860452,6,-1
364,273,40,2,2.875,15.363327528659473,0,-1
369,212,40,2,2.2,10.878157738045749,10,-1
947,520,78,10,2.6794871794871793,7.957768332469028,9,-1
1110,884,120,6,3.2333333333333334,16.97952056812793,10,-1
1763,1478,198,6,3.1616161616161618,23.441494180577696,21,-1
913,438,68,11,2.573529411764706,5.3814163221418,5,-1
396,319,47,2,2.978723404255319,15.363327528659473,4,-1
1105,775,112,12,2.955357142857143,10.878157738045749,3,-1
541,440,59,2,3.152542372881356,18.804919354665326,5,-1
2141,1664,254,21,2.811023622047244,10.963757154989992,13,-1
1049,660,89,11,3.044943820224719,10.024166631854515,10,-1
1773,1467,183,9,3.5628415300546448,22.103712209562868,20,-1
2104,1648,269,19,2.620817843866171,10.589354818963066,26,-1
898,537,68,9,3.323529411764706,11.838205027813938,13,-1
699,277,40,8,2.85,5.464078869022874,1,-1
840,585,79,9,3.1392405063291138,11.838205027813938,8,-1
1571,1088,149,11,3.1476510067114094,15.820542159355208,15,-1
1012,809,120,9,2.8,11.838205027813938,12,-1
1027,671,92,12,2.9456521739130435,10.258885019106316,5,-1
767,603,100,4,2.46,11.745747090288848,7,-1
1004,741,110,8,2.827272727272727,12.156248386680327,13,-1
676,395,52,7,3.1538461538461537,12.09846166825577,6,-1
933,707,90,7,3.3,16.758210128984068,6,-1
1080,434,65,10,2.8153846153846156,7.447039948519948,3,-1
782,619,93,5,2.946236559139785,13.746656526320576,5,-1
1141,786,111,9,3.0720720720720722,11.46388043860048,12,-1
836,696,99,4,3.1313131313131315,23.01999129298921,19,-1
1875,1356,176,10,3.3238636363636362,20.01613633129855,16,-1
922,718,93,7,3.247311827956989,16.758210128984068,6,-1
1206,758,107,12,2.878504672897196,10.258885019106316,9,-1
654,380,57,5,2.719298245614035,13.746656526320576,4,-1
983,765,131,7,2.717557251908397,12.992123914897872,16,-1
1663,1391,182,8,3.269230769230769,21.01863729477908,14,-1
